"@timestamp",message,"geoip.ip","geoip.city_name","geoip.country_name"
"Aug 20, 2022 @ 19:04:44.912","Aug 20 19:04:44 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:42.909","Aug 20 19:04:42 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:41.908","Aug 20 19:04:41 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:39.905","Aug 20 19:04:39 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:38.903","Aug 20 19:04:38 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:37.901","Aug 20 19:04:36 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:35.898","Aug 20 19:04:35 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:34.896","Aug 20 19:04:34 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:32.894","Aug 20 19:04:32 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:31.893","Aug 20 19:04:31 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:30.892","Aug 20 19:04:30 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:28.889","Aug 20 19:04:28 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:26.887","Aug 20 19:04:26 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:25.885","Aug 20 19:04:25 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:23.883","Aug 20 19:04:23 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:22.882","Aug 20 19:04:22 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:21.881","Aug 20 19:04:20 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:19.879","Aug 20 19:04:19 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:18.878","Aug 20 19:04:18 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:16.874","Aug 20 19:04:16 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:15.874","Aug 20 19:04:15 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:14.872","Aug 20 19:04:13 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:12.870","Aug 20 19:04:12 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:11.869","Aug 20 19:04:11 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:09.869","Aug 20 19:04:09 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:08.868","Aug 20 19:04:08 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:07.866","Aug 20 19:04:07 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:06.864","Aug 20 19:04:05 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:04.862","Aug 20 19:04:04 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:03.861","Aug 20 19:04:02 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:01.860","Aug 20 19:04:01 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:04:00.858","Aug 20 19:04:00 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:59.857","Aug 20 19:03:58 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:57.856","Aug 20 19:03:57 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:56.855","Aug 20 19:03:56 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:54.852","Aug 20 19:03:54 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:53.851","Aug 20 19:03:53 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:52.850","Aug 20 19:03:51 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:50.847","Aug 20 19:03:50 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:49.847","Aug 20 19:03:49 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:47.842","Aug 20 19:03:47 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:46.838","Aug 20 19:03:46 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:45.836","Aug 20 19:03:44 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:43.834","Aug 20 19:03:43 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:42.832","Aug 20 19:03:42 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:40.830","Aug 20 19:03:40 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:39.829","Aug 20 19:03:39 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:37.825","Aug 20 19:03:37 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:36.823","Aug 20 19:03:36 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:34.821","Aug 20 19:03:33 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:32.819","Aug 20 19:03:32 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:31.817","Aug 20 19:03:31 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:29.816","Aug 20 19:03:29 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:28.815","Aug 20 19:03:28 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:27.813","Aug 20 19:03:27 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:25.809","Aug 20 19:03:25 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:24.808","Aug 20 19:03:24 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:23.806","Aug 20 19:03:22 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:21.803","Aug 20 19:03:21 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:20.802","Aug 20 19:03:20 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:18.800","Aug 20 19:03:18 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:17.799","Aug 20 19:03:17 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:16.798","Aug 20 19:03:15 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:14.795","Aug 20 19:03:14 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:13.794","Aug 20 19:03:13 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:11.792","Aug 20 19:03:11 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:10.788","Aug 20 19:03:10 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:09.786","Aug 20 19:03:08 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:07.783","Aug 20 19:03:07 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:06.781","Aug 20 19:03:06 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:05.780","Aug 20 19:03:04 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:03.779","Aug 20 19:03:03 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:02.777","Aug 20 19:03:02 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:03:01.775","Aug 20 19:03:00 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:59.772","Aug 20 19:02:59 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:58.771","Aug 20 19:02:58 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:57.770","Aug 20 19:02:56 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:55.768","Aug 20 19:02:55 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:54.767","Aug 20 19:02:54 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:53.766","Aug 20 19:02:52 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:51.763","Aug 20 19:02:51 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:50.762","Aug 20 19:02:50 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:48.760","Aug 20 19:02:48 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:47.759","Aug 20 19:02:47 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:46.756","Aug 20 19:02:45 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:44.750","Aug 20 19:02:44 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:43.748","Aug 20 19:02:43 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:42.745","Aug 20 19:02:41 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:40.742","Aug 20 19:02:40 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:39.741","Aug 20 19:02:39 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:38.739","Aug 20 19:02:37 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:36.736","Aug 20 19:02:36 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:35.729","Aug 20 19:02:35 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:34.728","Aug 20 19:02:33 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:32.720","Aug 20 19:02:32 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:31.718","Aug 20 19:02:30 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:29.714","Aug 20 19:02:29 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:28.711","Aug 20 19:02:28 mail postfix/submission/smtpd[8730]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:26.709","Aug 20 19:02:26 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:25.708","Aug 20 19:02:25 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:23.704","Aug 20 19:02:23 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:22.702","Aug 20 19:02:22 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:21.700","Aug 20 19:02:20 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:19.696","Aug 20 19:02:19 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:18.694","Aug 20 19:02:17 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:16.692","Aug 20 19:02:16 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:15.690","Aug 20 19:02:14 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:13.687","Aug 20 19:02:13 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:12.686","Aug 20 19:02:11 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:10.684","Aug 20 19:02:10 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:09.683","Aug 20 19:02:08 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:07.681","Aug 20 19:02:07 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:06.680","Aug 20 19:02:06 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:05.679","Aug 20 19:02:04 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:03.677","Aug 20 19:02:03 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:02.673","Aug 20 19:02:01 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:02:00.670","Aug 20 19:02:00 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:59.668","Aug 20 19:01:58 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:57.665","Aug 20 19:01:57 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:56.662","Aug 20 19:01:55 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:54.660","Aug 20 19:01:54 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:53.659","Aug 20 19:01:53 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:51.657","Aug 20 19:01:51 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:50.656","Aug 20 19:01:50 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:49.654","Aug 20 19:01:48 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:47.651","Aug 20 19:01:47 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:46.650","Aug 20 19:01:45 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:44.649","Aug 20 19:01:44 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:43.648","Aug 20 19:01:42 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:41.644","Aug 20 19:01:41 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:40.642","Aug 20 19:01:40 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:38.637","Aug 20 19:01:38 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:37.636","Aug 20 19:01:37 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:36.634","Aug 20 19:01:35 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:34.629","Aug 20 19:01:34 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:33.627","Aug 20 19:01:32 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:31.625","Aug 20 19:01:31 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:30.624","Aug 20 19:01:30 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:28.619","Aug 20 19:01:28 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:26.617","Aug 20 19:01:26 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:25.616","Aug 20 19:01:24 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:23.614","Aug 20 19:01:23 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:22.613","Aug 20 19:01:21 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:20.609","Aug 20 19:01:20 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:19.607","Aug 20 19:01:18 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:17.605","Aug 20 19:01:17 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
"Aug 20, 2022 @ 19:01:16.602","Aug 20 19:01:16 mail postfix/submission/smtpd[7234]: warning: unknown[20.115.60.142]: SASL LOGIN authentication failed: authentication failure","-","-","-"
